,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,risk_spectrum,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,spec_code,risk_spectrum_desc,spec_desc,fund_suitable_desc
223,M0768_2558,MF0033_2559,2016-02-02,-,กองทุนเปิดไทยพาณิชย์ โกลบอลอินคัมพลัส ห้ามขายผู้ลงทุนรายย่อย,SCB GLOBAL INCOME PLUS FUND (Not for Retail Investors),SCBGPLUS,RG,C0000000239,,1,,H,N,,,,FED,,กองทุนรวมฟีดเดอร์,-	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br>-	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>
224,M0772_2558,MF0112_2559,2016-03-17,-,กองทุนเปิดไทยพาณิชย์ อินคัมพลัส,SCB INCOME PLUS FUND,SCBPLUSFUND,RG,C0000000239,,4,,R,N,,,,,,,-	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br>-	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>
225,M0774_2566,MF0496_2566,2023-11-28,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 6 เดือน 28,SCB Capital Protection 6M28,SCBCP6M28,RG,C0000000239,,3,,R,Y,,6 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
226,M0775_2566,MF0497_2566,2023-11-28,-,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MU5 ห้ามขายผู้ลงทุนรายย่อย,SCB Foreign Fixed Income Fund 6MU5 Not for Retail Investors,SCBASF6MU5,RG,C0000000239,,1,,B,Y,,6 ,,,,,
227,M0778_2554,MF0577_2554,2011-10-19,-,กองทุนเปิดไทยพาณิชย์โกลด์ THB เฮดจ์ เพื่อการเลี้ยงชีพ,SCB GOLD THB HEDGED RMF,SCBGOLDHRMF,RG,C0000000239,,1,,R,N,,,,"FED,RMF",,"กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการเลี้ยงชีพ","<ul><li>ผู้ลงทุนที่สามารถรับความผันผวนของราคาทองคำ ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
</li><li>ผู้ลงทุนที่ต้องการลงทุนในทรัพย์สินทางเลือกเพื่อกระจายการลงทุนในทรัพย์สินประเภทต่างๆ
</li><li>ผู้ลงทุนที่คาดหวังผลตอบแทนจากการลงทุนในทองคำ
<br></li></ul>"
228,M0786_2566,MF0495_2566,2023-11-28,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 3 เดือน 42,SCB Capital Protection 3M42,SCBCP3M42,RG,C0000000239,,3,,R,Y,,3 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
229,M0787_2554,MF0578_2554,2011-10-19,-,กองทุนเปิดไทยพาณิชย์ SET50 INDEX เพื่อการเลี้ยงชีพ,SCB SET50 INDEX RMF,SCBRMS50,RG,C0000000239,,3,,R,N,,,,"IND,RMF",,"กองทุนรวมดัชนี,กองทุนรวมเพื่อการเลี้ยงชีพ","<ul>
    <li>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ </li>
    <li>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน ตราสารหนี้ทั่วไป และต้องการสร้างผลตอบแทนให้มีความใกล้เคียงกับผลตอบแทนของดัชนี SET50<br></li></ul>"
230,M0787_2566,MF0501_2566,2023-11-29,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 1 ปี 10,SCB Capital Protection 1Y10,SCBCP1Y10,RG,C0000000239,,1,,R,Y,,,1 ,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
231,M0792_2555,MF0820_2555,2012-12-18,-,กองทุนเปิดไทยพาณิชย์หุ้นยั่งยืนตลาดเกิดใหม่,SCB Sustainable Emerging Markets Equity Fund,SCBEMEQFUND,RG,C0000000239,,1,,R,N,,,,FED,,กองทุนรวมฟีดเดอร์,"- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br>
- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>
<br>
"
232,M0828_2554,MF0681_2554,2011-12-23,-,กองทุนเปิดไทยพาณิชย์ โกลบอล เวลท์,SCB GLOBAL WEALTH OPEN END FUND,SCBGLOWFUND,RG,C0000000239,,1,,R,N,,,,"FF,SSF",,"กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมเพื่อการออม ",-	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br>-	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>
233,M0834_2566,MF0551_2566,2023-12-19,-,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MU6 ห้ามขายผู้ลงทุนรายย่อย,SCB Foreign Fixed Income Fund 6MU6 Not for Retail Investors,SCBASF6MU6,RG,C0000000239,,1,,B,Y,,6 ,,,,,
234,M0838_2566,MF0517_2566,2023-12-12,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 6 เดือน 29,SCB Capital Protection 6M29,SCBCP6M29,RG,C0000000239,,1,,R,Y,,6 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
235,M0839_2566,MF0516_2566,2023-12-12,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 3 เดือน 43,SCB Capital Protection 3M43,SCBCP3M43,RG,C0000000239,,4,,R,Y,,3 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
